Message Id,By Person Name,Content Type,Datetime,disAsSpecCat,disComSpecCat,Post Link,totalAngry,totalLike,totalLove,divScore,polPen,disAs,disCom,subAgree,totalSad,totalShares,totalComments,totalReactions
22685_med_nz_,Hawke's Bay Today,Null,2/1/17 8:42:45 AM,,lDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11792675,1,29,1,0.911797860,0.430769231,,0.194427913,0.719850329,9,28,26,43
22686_med_nz_,Hawke's Bay Today,Null,2/1/17 8:23:52 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11792804,2,58,0,0.954380931,0.280193237,0.437958719,0.220491332,0.710221796,52,39,74,142
22694_med_nz_,Hawke's Bay Today,Null,1/30/17 10:31:05 PM,hDisCom_hSubAgree,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11791306,0,102,2,0.824226411,0.450980392,0.331381270,,0.472505110,37,9,15,141
22699_med_nz_,Hawke's Bay Today,Null,1/28/17 9:08:31 AM,lDisCom_lSubAgree,lDisCom_lSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11790109,15,78,1,0.932525886,0.390243902,0.123225782,0.194576267,0.415887848,2,19,62,113
22704_med_nz_,Hawke's Bay Today,Null,1/25/17 9:34:58 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11787609,71,9,0,0.960382406,0.303703704,0.248185937,,,48,11,8,129
22707_med_nz_,Hawke's Bay Today,Null,1/24/17 12:59:30 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11787629,1,37,1,0.694395163,0.453488372,0.188086475,0.295648676,0.519751933,33,8,15,73
22714_med_nz_,Hawke's Bay Today,Null,1/19/17 11:42:21 PM,lDisCom_lSubAgree,hDisCom_lSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11785229,22,20,1,0.853964045,0.418918919,0.241540038,0.275444471,0.425083369,8,19,22,56
22723_med_nz_,Hawke's Bay Today,Null,1/17/17 8:22:15 PM,,hDisCom_lSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11783670,2,59,4,0.836524157,0.540229885,,0.520934989,0.377371153,0,1,22,68
22728_med_nz_,Hawke's Bay Today,pol,1/17/17 12:43:15 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11783177,11,8,0,0.955172495,0.627450980,0.346855843,0.329230319,,0,4,27,25
22730_med_nz_,Hawke's Bay Today,Null,1/16/17 2:57:58 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11779165,1,61,0,0.897555579,0.456896552,0.147942503,0.071407835,0.476198243,10,38,40,86
22733_med_nz_,Hawke's Bay Today,Null,1/12/17 9:45:48 PM,lDisCom_hSubAgree,lDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11781689,12,38,1,0.983317637,0.417475728,0.124490140,0.176570479,0.520036798,38,12,20,91
22734_med_nz_,Hawke's Bay Today,Null,1/12/17 1:05:40 AM,lDisCom_hSubAgree,hDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11780677,45,33,3,0.896929397,0.445086705,0.145844420,0.296432405,0.561974944,70,9,27,154
22736_med_nz_,Hawke's Bay Today,Null,1/9/17 7:44:02 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11778955,0,37,1,0.995544141,0.386138614,0.214772478,,,41,14,7,98
22741_med_nz_,Hawke's Bay Today,Null,1/5/17 8:00:00 PM,,,,0,14,0,0.995909839,0.325,,0.293213101,,0,1,68,14
22742_med_nz_,Hawke's Bay Today,Null,1/5/17 2:27:09 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11777208,58,37,0,0.864363880,0.386666667,0.115585708,0.135810427,,25,59,43,122
22746_med_nz_,Hawke's Bay Today,Null,1/3/17 8:23:53 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11776085,1,482,11,0.825675248,0.303599374,,0.128702924,,0,164,141,526
22748_med_nz_,Hawke's Bay Today,Null,1/2/17 11:11:15 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11775791,0,131,1,0.993326329,0.288537549,,0.157936546,,1,122,100,162
22752_med_nz_,Hawke's Bay Today,non-pol,1/1/17 8:39:52 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11775469,3,51,0,0.907399110,0.298076923,0.075162796,0.095093190,,21,7,26,84
22755_med_nz_,Hawke's Bay Today,Null,1/1/17 3:32:46 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11775493,0,49,0,0.978147550,0.375,0.368541246,0.447179432,,61,81,28,152
22761_med_nz_,Hawke's Bay Today,Null,12/29/16 3:39:39 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11774361,0,28,1,0.714137653,0.428571429,0.208609247,,,48,12,9,80
22762_med_nz_,Hawke's Bay Today,Null,12/28/16 9:37:47 PM,hDisCom_hSubAgree,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11773969,9,13,0,0.740128483,0.473684211,0.538376422,,0.586428881,5,5,11,28
22763_med_nz_,Hawke's Bay Today,Null,12/27/16 10:45:18 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11773802,5,12,0,0.903686095,0.419354839,0.367039368,,,12,12,3,29
22772_med_nz_,Hawke's Bay Today,Null,12/21/16 10:15:26 AM,,hDisCom_lSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11770580,3,20,1,0.592900708,0.604651163,,0.234982595,0.415608404,0,0,24,24
22776_med_nz_,Hawke's Bay Today,Null,12/18/16 8:00:00 PM,,,,0,12,1,0.806839287,0.4,,0.440975291,,0,0,27,13
22784_med_nz_,Hawke's Bay Today,Null,12/16/16 9:19:56 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11768418,8,33,0,0.919201926,0.405940594,0.312495469,0.335423766,,15,112,41,67
22786_med_nz_,Hawke's Bay Today,Null,12/11/16 9:45:09 PM,hDisCom_hSubAgree,hDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11764908,1,71,2,0.997819124,0.354098361,0.343251560,0.268285969,0.567574812,181,29,50,267
22792_med_nz_,Hawke's Bay Today,Null,12/5/16 12:03:24 AM,,hDisCom_hSubAgree,,1,38,0,0.686728219,0.578125,,0.238070254,0.460936621,6,0,84,53
22793_med_nz_,Hawke's Bay Today,Null,12/2/16 8:57:04 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11759134,11,5,0,0.938978308,0.483870968,0.171317732,,,8,8,8,24
22796_med_nz_,Hawke's Bay Today,Null,12/1/16 10:02:58 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11758752,1,196,6,0.646199422,0.425339367,,0.128503139,,0,13,12,210
22802_med_nz_,Hawke's Bay Today,Null,11/24/16 12:50:02 AM,hDisCom_hSubAgree,lDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11754372,9,38,1,0.902581978,0.421487603,0.392704516,0.146300849,0.648395270,1,30,60,68
22803_med_nz_,Hawke's Bay Today,Null,11/23/16 6:20:38 AM,,hDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11753652,0,346,7,0.840021342,0.361173815,,0.234969100,0.859947176,1,134,82,386
22805_med_nz_,Hawke's Bay Today,Null,11/22/16 8:27:47 PM,,lDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11752956,3,82,2,0.749786345,0.430769231,,0.159804395,0.889612845,4,31,36,103
22809_med_nz_,Hawke's Bay Today,Null,11/18/16 11:43:00 PM,,hDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11750942,0,24,1,0.844775539,0.625,,0.293911628,0.705897958,0,3,11,31
22815_med_nz_,Hawke's Bay Today,Null,11/14/16 11:36:30 PM,,lDisCom_lSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11747925,11,67,0,0.966153730,0.406504065,,0.121038347,0.450581959,0,10,51,80
22817_med_nz_,Hawke's Bay Today,Null,11/13/16 10:38:29 PM,,hDisCom_hSubAgree,,0,14,0,0.776271991,0.277777778,,0.492381101,0.671561335,0,0,42,14
22824_med_nz_,Hawke's Bay Today,Null,11/10/16 11:52:25 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11746005,8,37,2,0.992733886,0.578947368,0.171390102,,,5,3,2,55
22827_med_nz_,Hawke's Bay Today,Null,11/10/16 2:15:31 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11745748,0,243,4,0.772931590,0.381481481,,0.279049754,,0,12,30,249
22829_med_nz_,Hawke's Bay Today,Null,11/8/16 8:31:42 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11744424,1,126,45,0.944590216,0.284280936,0.079262479,,,114,63,23,286
22839_med_nz_,Hawke's Bay Today,Null,10/31/16 12:04:36 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11738969,0,54,1,0.890134798,0.336734694,0.182126968,,,16,32,15,83
22846_med_nz_,Hawke's Bay Today,Null,10/25/16 8:47:39 AM,lDisCom_lSubAgree,hDisCom_lSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11734854,52,50,1,0.979883983,0.367469880,0.065544920,0.260249995,0.413218370,27,77,39,137
22853_med_nz_,Hawke's Bay Today,Null,10/20/16 10:21:42 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11732959,22,36,0,0.980890935,0.385542169,0.468654491,,,0,29,18,67
22856_med_nz_,Hawke's Bay Today,Null,10/13/16 8:11:46 PM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11728562,1,59,0,0.966912338,0.395522388,0.168153529,,,35,63,21,118
22859_med_nz_,Hawke's Bay Today,Null,10/12/16 9:52:17 AM,,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11727652,0,66,2,0.909759797,0.347517730,,0.199126568,,0,36,59,89
22864_med_nz_,Hawke's Bay Today,Null,10/11/16 6:32:47 AM,,lDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11726166,0,723,51,0.845365368,0.356481481,,0.165744861,0.632785070,0,141,125,784
22879_med_nz_,Hawke's Bay Today,Null,10/7/16 9:11:25 PM,hDisCom_hSubAgree,,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11724743,18,47,0,0.759615798,0.463414634,0.385776164,,0.534000843,0,8,15,71
22881_med_nz_,Hawke's Bay Today,Null,10/6/16 12:24:39 AM,,hDisCom_lSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11723173,0,190,4,0.718682076,0.483412322,,0.335866541,0.365683181,0,14,25,195
22884_med_nz_,Hawke's Bay Today,proto-pol,10/5/16 8:18:34 AM,lDisCom_lSubAgree,hDisCom_lSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11723145,26,94,0,0.889434147,0.306122449,0.244592895,0.289844751,0.284125971,1,56,51,153
22893_med_nz_,Hawke's Bay Today,pol,10/1/16 12:18:09 AM,,hDisCom_hSubAgree,http://www.nzherald.co.nz/hawkes-bay-today/news/article.cfm?c_id=1503462&objectid=11720227,1,12,0,0.945188629,0.791666667,,0.765618354,0.626724427,0,0,15,13
22906_med_nz_,Hawke's Bay Today,Null,9/28/16 12:18:51 AM,hDisCom_lSubAgree,,http://www.nzherald.co.nz/the-country/news/article.cfm?c_id=16&objectid=11717924,1,10,0,0.745371071,0.529411765,0.325621787,,0.327329116,10,14,10,24
22922_med_nz_,Bay of Plenty Times,Null,9/27/17 3:08:38 AM,,hDisCom_hSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11927100,1,15,0,0.707050452,0.471264368,,0.272147433,0.494469461,0,3,75,18
22926_med_nz_,Bay of Plenty Times,Null,9/26/17 11:22:01 PM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11926727,15,27,0,0.427044366,0.362318841,0.126918338,,,4,55,15,60
22928_med_nz_,Bay of Plenty Times,Null,9/26/17 10:31:01 PM,,hDisCom_lSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11926732,0,12,0,0.409759399,0.594594595,,0.329624989,0.162707950,1,1,24,14
22929_med_nz_,Bay of Plenty Times,Null,9/26/17 9:55:09 PM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11926930,0,70,0,0.601496584,0.315789474,,0.307010078,,1,33,51,90
22931_med_nz_,Bay of Plenty Times,Null,9/26/17 8:34:29 PM,hDisCom_hSubAgree,lDisCom_hSubAgree,https://www.facebook.com/bayofplentytimes/photos/a.10150177594365537.407026.315272855536/10159345272425537/?type=3,1,53,2,0.653148811,0.486238532,0.317322208,0.153929032,0.478210660,9,4,40,79
22949_med_nz_,Bay of Plenty Times,non-pol,9/25/17 6:41:00 PM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11926152,2,10,0,0.554398234,0.444444444,0.624154604,,,19,4,21,38
22957_med_nz_,Bay of Plenty Times,Null,9/25/17 4:50:42 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11926372,1,185,0,0.521309405,0.236881559,,0.056090929,,0,124,292,404
22959_med_nz_,Bay of Plenty Times,Null,9/25/17 12:59:52 AM,hDisCom_lSubAgree,hDisCom_lSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11925936,0,3,0,0.485268189,0.708333333,0.444768528,0.437737532,0.414707631,12,1,11,15
22961_med_nz_,Bay of Plenty Times,Null,9/24/17 10:20:11 PM,,hDisCom_hSubAgree,https://www.facebook.com/estelle.leyshon/videos/10212230153126549/,0,299,41,0.714026644,0.257756563,,0.277996190,0.526492850,0,0,44,385
22972_med_nz_,Bay of Plenty Times,Null,9/24/17 8:00:00 AM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.facebook.com/bayofplentytimes/photos/a.10150177594365537.407026.315272855536/10159333722740537/?type=3,74,240,2,0.414763569,0.587939698,0.835545588,0.711636781,0.488630923,18,8,76,338
22977_med_nz_,Bay of Plenty Times,Null,9/24/17 5:00:00 AM,hDisCom_hSubAgree,hDisCom_hSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923811,8,35,1,0.893437717,0.540983607,0.291528240,0.267911521,0.472575967,58,13,25,103
22981_med_nz_,Bay of Plenty Times,Null,9/24/17 3:20:00 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11924467,11,28,1,0.720334165,0.361111111,0.125802789,,,10,11,18,55
22984_med_nz_,Bay of Plenty Times,pol,9/24/17 12:35:09 AM,lDisCom_lSubAgree,hDisCom_lSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11925822,0,19,8,0.552292977,0.670329670,0.156654153,0.657005680,0.451130240,52,4,14,81
22987_med_nz_,Bay of Plenty Times,pol,9/23/17 10:33:17 AM,hDisCom_hSubAgree,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11925609,0,42,9,0.994838186,0.514285714,0.631208858,,0.864950078,12,1,8,65
22988_med_nz_,Bay of Plenty Times,Null,9/23/17 10:24:41 AM,hDisCom_hSubAgree,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11925639,20,50,1,0.461709707,0.657894737,0.851187618,,0.703594989,2,1,4,73
22989_med_nz_,Bay of Plenty Times,Null,9/23/17 10:10:35 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11925643,12,80,3,0.246603675,0.581632653,0.921251106,,,2,1,1,97
22990_med_nz_,Bay of Plenty Times,Null,9/23/17 9:53:46 AM,hDisCom_lSubAgree,hDisCom_lSubAgree,,2,52,6,0.395853501,0.602150538,0.786897851,0.483621410,0.389639820,11,5,20,73
22991_med_nz_,Bay of Plenty Times,non-pol,9/23/17 9:28:33 AM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.facebook.com/bayofplentytimes/photos/a.10150177594365537.407026.315272855536/10159329566365537/?type=3,37,148,3,0.447192232,0.590909091,0.890266045,0.700006787,0.458477495,4,1,51,205
22992_med_nz_,Bay of Plenty Times,Null,9/23/17 9:09:02 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11925718,0,228,11,0.582775877,0.301047120,,0.238710094,,1,26,133,261
22997_med_nz_,Bay of Plenty Times,pol,9/23/17 8:14:33 AM,hDisCom_lSubAgree,hDisCom_lSubAgree,,15,46,5,0.589761594,0.576271186,0.817602142,0.698689897,0.411726533,24,0,29,92
23001_med_nz_,Bay of Plenty Times,Null,9/23/17 7:39:24 AM,hDisCom_hSubAgree,hDisCom_hSubAgree,https://www.facebook.com/bayofplentytimes/videos/10159329328165537/,43,80,4,0.535803386,0.605714286,0.837289455,0.426303448,0.692530690,13,3,37,148
23009_med_nz_,Bay of Plenty Times,Null,9/22/17 10:07:15 PM,hDisCom_lSubAgree,hDisCom_lSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923807,20,50,1,0.521197922,0.361581921,0.455163713,0.235350719,0.449361303,2,11,103,83
23014_med_nz_,Bay of Plenty Times,Null,9/22/17 8:20:00 AM,,hDisCom_hSubAgree,http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11925363,2,25,1,0.610299317,0.5,,0.392075832,0.634699811,3,3,11,51
23016_med_nz_,Bay of Plenty Times,Null,9/22/17 6:00:00 AM,hDisCom_hSubAgree,hDisCom_hSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11925329,54,37,0,0.719290591,0.307291667,0.295331194,0.312189708,0.817062779,5,50,59,134
23017_med_nz_,Bay of Plenty Times,Null,9/22/17 4:30:00 AM,,,https://www.facebook.com/bayofplentytimes/videos/10159324150280537/,22,22,1,0.692578268,0.333333333,0.222026352,,,37,8,17,83
23018_med_nz_,Bay of Plenty Times,Null,9/22/17 3:10:15 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11925217,0,62,0,0.608901107,0.457364341,,0.026221205,,7,61,43,93
23029_med_nz_,Bay of Plenty Times,Null,9/21/17 4:40:08 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11924891,0,316,33,0.644318506,0.302272727,,0.211896723,,0,77,89,377
23043_med_nz_,Bay of Plenty Times,Null,9/20/17 6:57:00 AM,,lDisCom_hSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11924289,0,25,2,0.847577736,0.545454545,,0.123871923,0.593288189,0,12,15,30
23047_med_nz_,Bay of Plenty Times,Null,9/20/17 3:54:22 AM,,hDisCom_hSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11924341,0,41,0,0.623672422,0.560606061,,0.422606153,0.912138513,0,18,19,49
23052_med_nz_,Bay of Plenty Times,Null,9/19/17 9:46:08 PM,,hDisCom_lSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923530,5,35,0,0.509092853,0.643835616,,0.573481512,0.446940396,5,3,25,48
23054_med_nz_,Bay of Plenty Times,Null,9/19/17 7:52:08 PM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923840,0,229,18,0.374254972,0.418867925,,0.227570489,,0,12,21,254
23056_med_nz_,Bay of Plenty Times,Null,9/19/17 8:27:01 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923691,1,42,1,0.433937551,0.470588235,,0.277862910,,2,2,63,50
23057_med_nz_,Bay of Plenty Times,Null,9/19/17 8:13:00 AM,lDisCom_hSubAgree,lDisCom_hSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923656,21,59,0,0.619751708,0.296774194,0.133403492,0.066625392,0.505971057,14,136,164,157
23062_med_nz_,Bay of Plenty Times,Null,9/19/17 1:06:52 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923975,0,2,1,0.376295507,0.485714286,0.257185486,,,12,4,12,23
23066_med_nz_,Bay of Plenty Times,Null,9/18/17 10:11:18 PM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923759,3,25,0,0.710895377,0.319587629,,0.528091914,,5,53,42,59
23067_med_nz_,Bay of Plenty Times,Null,9/18/17 8:36:14 PM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923533,0,43,0,0.692612575,0.329545455,,0.256858083,,1,18,39,50
23072_med_nz_,Bay of Plenty Times,Null,9/18/17 6:11:01 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11922309,1,132,7,0.652551561,0.402116402,,0.199534275,,0,27,42,154
23073_med_nz_,Bay of Plenty Times,Null,9/18/17 5:16:04 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923667,0,29,5,0.499221181,0.315315315,0.147663492,,,66,20,16,100
23074_med_nz_,Bay of Plenty Times,Null,9/18/17 5:00:00 AM,,,https://www.facebook.com/bayofplentytimes/videos/10159306117000537/,0,51,0,0.638311686,0.267489712,0.090045387,0.239304546,,38,35,107,150
23075_med_nz_,Bay of Plenty Times,Null,9/18/17 3:52:21 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923600,2,36,0,0.541750158,0.441176471,,0.260338369,,2,11,26,80
23078_med_nz_,Bay of Plenty Times,Null,9/17/17 11:20:12 PM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923466,0,24,1,0.742771832,0.344827586,0.191107348,,,104,14,16,137
23086_med_nz_,Bay of Plenty Times,Null,9/17/17 8:57:39 AM,hDisCom_hSubAgree,,http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11923335,0,21,0,0.590140886,0.316831683,0.482958278,,0.510512190,44,26,27,79
23090_med_nz_,Bay of Plenty Times,Null,9/17/17 2:43:54 AM,,,http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11923227,1,32,0,0.643760867,0.268907563,,0.208933537,,3,56,171,76
23092_med_nz_,Bay of Plenty Times,Null,9/16/17 11:59:35 PM,,,https://www.facebook.com/bayofplentytimes/videos/10159300676700537/,0,82,1,0.568699740,0.285714286,0.238094663,0.125587695,,34,51,110,204
23093_med_nz_,Bay of Plenty Times,non-pol,9/16/17 9:03:13 PM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11923142,0,49,0,0.663728041,0.333333333,,0.188822864,,5,27,48,95
23094_med_nz_,Bay of Plenty Times,pol,9/16/17 2:40:07 AM,,,https://www.facebook.com/bayofplentytimes/videos/10159296718515537/,26,94,12,0.408773031,0.631284916,0.883488391,0.664941104,,1,13,54,145
23108_med_nz_,Bay of Plenty Times,Null,9/15/17 12:06:49 AM,,,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11922608,8,25,0,0.760156466,0.6,0.230348719,,,0,6,14,34
23111_med_nz_,Bay of Plenty Times,Null,9/14/17 7:33:18 PM,,lDisCom_hSubAgree,http://www.nzherald.co.nz/bay-of-plenty-times/news/article.cfm?c_id=1503343&objectid=11922105,0,"1,956",299,0.806649685,0.329048843,,0.131128002,0.680130247,0,29,110,"2,277"
